Trade_Time,Price_USD,Volume_BTC,Symbol
2025-09-29 23:56:59.406,114276.2,0.039,BTCUSDT
2025-09-29 23:56:59.406,114276.2,0.02,BTCUSDT
2025-09-29 23:56:59.406,114276.2,0.03,BTCUSDT
2025-09-29 23:56:59.406,114276.2,0.001,BTCUSDT
2025-09-29 23:56:59.406,114276.2,0.02,BTCUSDT
2025-09-29 23:56:59.407,114276.2,0.011,BTCUSDT
2025-09-29 23:56:59.416,114276.2,0.008,BTCUSDT
2025-09-29 23:56:59.424,114276.2,0.048,BTCUSDT
2025-09-29 23:56:59.424,114276.2,0.087,BTCUSDT
2025-09-29 23:56:59.424,114276.2,0.084,BTCUSDT
2025-09-29 23:56:59.425,114276.2,0.003,BTCUSDT
2025-09-29 23:56:59.425,114276.2,0.087,BTCUSDT
2025-09-29 23:56:59.425,114276.2,0.002,BTCUSDT
2025-09-29 23:56:59.425,114276.2,0.001,BTCUSDT
2025-09-29 23:56:59.425,114276.2,0.004,BTCUSDT
2025-09-29 23:56:59.425,114276.2,0.002,BTCUSDT
2025-09-29 23:56:59.425,114276.2,0.001,BTCUSDT
2025-09-29 23:56:59.425,114276.3,0.001,BTCUSDT
2025-09-29 23:56:59.425,114276.3,0.001,BTCUSDT
2025-09-29 23:56:59.425,114276.3,0.001,BTCUSDT
2025-09-29 23:56:59.433,114276.6,0.002,BTCUSDT
2025-09-29 23:56:59.433,114276.6,0.001,BTCUSDT
2025-09-29 23:56:59.433,114276.6,0.001,BTCUSDT
2025-09-29 23:56:59.433,114276.6,0.001,BTCUSDT
2025-09-29 23:56:59.433,114276.8,0.001,BTCUSDT
2025-09-29 23:56:59.433,114277.2,0.002,BTCUSDT
2025-09-29 23:56:59.433,114277.6,0.025,BTCUSDT
2025-09-29 23:56:59.433,114277.6,0.001,BTCUSDT
2025-09-29 23:56:59.433,114277.7,0.002,BTCUSDT
2025-09-29 23:56:59.433,114277.8,0.001,BTCUSDT
2025-09-29 23:56:59.433,114277.8,0.002,BTCUSDT
2025-09-29 23:56:59.433,114277.9,0.001,BTCUSDT
2025-09-29 23:56:59.433,114278.3,0.001,BTCUSDT
2025-09-29 23:56:59.433,114278.4,0.002,BTCUSDT
2025-09-29 23:56:59.433,114278.4,0.002,BTCUSDT
2025-09-29 23:56:59.433,114278.6,0.001,BTCUSDT
2025-09-29 23:56:59.433,114279.0,0.001,BTCUSDT
2025-09-29 23:56:59.433,114279.0,0.002,BTCUSDT
2025-09-29 23:56:59.433,114279.3,0.001,BTCUSDT
2025-09-29 23:56:59.433,114279.4,0.005,BTCUSDT
2025-09-29 23:56:59.433,114279.5,0.002,BTCUSDT
2025-09-29 23:56:59.433,114279.6,0.001,BTCUSDT
2025-09-29 23:56:59.433,114279.6,0.002,BTCUSDT
2025-09-29 23:56:59.671,114279.9,0.002,BTCUSDT
2025-09-29 23:56:59.703,114279.9,0.001,BTCUSDT
2025-09-29 23:57:00.013,114279.9,0.021,BTCUSDT
2025-09-29 23:57:00.013,114279.9,0.011,BTCUSDT
2025-09-29 23:57:00.013,114279.9,0.026,BTCUSDT
2025-09-29 23:57:00.013,114279.9,0.042,BTCUSDT
2025-09-29 23:57:00.013,114279.9,0.026,BTCUSDT
2025-09-29 23:57:00.014,114279.9,0.011,BTCUSDT
2025-09-29 23:57:00.014,114279.9,0.021,BTCUSDT
